Time-Stamp, Data-Prefix, Data-Size, Feature-Changes, Information loss, Age, Geschlecht, Inzidenzort, Diagnose_ICD10_Code, Geburtsdatum, Diagnosedatum, Average-Risk, Lowest-Risk, Highest-Risk, Avg EquivClassSize, Max EquivClassSize, NumOfEquivClasses, NumOfRecordsSuppressedRecords, NumOfSuppressedRecords, privacyModel1, privacyModel2
2023-11-23 11:28:50.502, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 0, 0, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:50.877, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 0, 1, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:51.05, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 0, 2, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:51.332, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 0, 3, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:51.465, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 0, 4, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:51.644, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 0, 5, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:51.983, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 1, 0, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:52.217, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 1, 1, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:52.37, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 1, 2, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:52.503, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 1, 3, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:52.636, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 1, 4, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:52.863, zfkd_, 75000, all data sizes, 0.01366688311863995, 3, 1, 5, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:52.969, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 0, 0, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:53.08, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 0, 1, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:53.186, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 0, 2, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:53.319, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 0, 3, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:53.438, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 0, 4, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:53.536, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 0, 5, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:53.652, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 1, 0, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:53.746, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 1, 1, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:53.921, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 1, 2, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:54.09, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 1, 3, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:54.259, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 1, 4, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:54.401, zfkd_, 75000, all data sizes, 0.01366688311863995, 4, 1, 5, -1, -1, -1, 0.020045405982905985, 0.00641025641025641, 0.3333333333333333, 49, 156, 1501, 75000, 120, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:55.109, zfkd_, 100000, all data sizes, 0.01608999990000015, 0, 0, 0, -1, -1, -1, 0.062038194550314556, 0.020833333333333332, 0.3333333333333333, 16, 48, 6104, 100000, 1609, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:55.245, zfkd_, 100000, all data sizes, 0.01608999990000015, 0, 0, 1, -1, -1, -1, 0.062038194550314556, 0.020833333333333332, 0.3333333333333333, 16, 48, 6104, 100000, 1609, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:55.434, zfkd_, 100000, all data sizes, 0.01608999990000015, 0, 0, 2, -1, -1, -1, 0.062038194550314556, 0.020833333333333332, 0.3333333333333333, 16, 48, 6104, 100000, 1609, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:55.618, zfkd_, 100000, all data sizes, 0.015369421367692704, 0, 0, 3, -1, -1, -1, 0.04730194017784964, 0.009009009009009009, 0.3333333333333333, 21, 111, 4681, 100000, 1040, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:55.767, zfkd_, 100000, all data sizes, 0.015369421367692704, 0, 0, 4, -1, -1, -1, 0.04730194017784964, 0.009009009009009009, 0.3333333333333333, 21, 111, 4681, 100000, 1040, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:55.915, zfkd_, 100000, all data sizes, 0.015369421367692704, 0, 0, 5, -1, -1, -1, 0.04730194017784964, 0.009009009009009009, 0.3333333333333333, 21, 111, 4681, 100000, 1040, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:56.057, zfkd_, 100000, all data sizes, 0.01608999990000015, 0, 1, 0, -1, -1, -1, 0.062038194550314556, 0.020833333333333332, 0.3333333333333333, 16, 48, 6104, 100000, 1609, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:56.209, zfkd_, 100000, all data sizes, 0.01608999990000015, 0, 1, 1, -1, -1, -1, 0.062038194550314556, 0.020833333333333332, 0.3333333333333333, 16, 48, 6104, 100000, 1609, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:56.452, zfkd_, 100000, all data sizes, 0.01608999990000015, 0, 1, 2, -1, -1, -1, 0.062038194550314556, 0.020833333333333332, 0.3333333333333333, 16, 48, 6104, 100000, 1609, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:56.597, zfkd_, 100000, all data sizes, 0.015369421367692704, 0, 1, 3, -1, -1, -1, 0.04730194017784964, 0.009009009009009009, 0.3333333333333333, 21, 111, 4681, 100000, 1040, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:56.764, zfkd_, 100000, all data sizes, 0.015369421367692704, 0, 1, 4, -1, -1, -1, 0.04730194017784964, 0.009009009009009009, 0.3333333333333333, 21, 111, 4681, 100000, 1040, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:56.92, zfkd_, 100000, all data sizes, 0.015369421367692704, 0, 1, 5, -1, -1, -1, 0.04730194017784964, 0.009009009009009009, 0.3333333333333333, 21, 111, 4681, 100000, 1040, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:57.049, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 0, 0, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:57.19, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 0, 1, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:57.326, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 0, 2, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:57.487, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 0, 3, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:57.666, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 0, 4, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:57.814, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 0, 5, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:58.016, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 1, 0, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:58.183, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 1, 1, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:58.328, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 1, 2, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:58.472, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 1, 3, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:58.647, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 1, 4, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:58.8, zfkd_, 100000, all data sizes, 0.012945496871662021, 1, 1, 5, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:58.955, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 0, 0, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:59.129, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 0, 1, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:59.44, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 0, 2, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:59.622, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 0, 3, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:28:59.86, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 0, 4, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:00.008, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 0, 5, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:00.114, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 1, 0, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:00.267, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 1, 1, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:00.432, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 1, 2, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:00.579, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 1, 3, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:00.747, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 1, 4, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:00.924, zfkd_, 100000, all data sizes, 0.012945496871662021, 2, 1, 5, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:01.022, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 0, 0, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:01.155, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 0, 1, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:01.362, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 0, 2, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:01.514, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 0, 3, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:01.65, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 0, 4, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:01.892, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 0, 5, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:01.995, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 1, 0, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:02.122, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 1, 1, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:02.278, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 1, 2, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:02.479, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 1, 3, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:02.654, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 1, 4, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:02.81, zfkd_, 100000, all data sizes, 0.012945496871662021, 3, 1, 5, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:03.347, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 0, 0, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:03.501, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 0, 1, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:03.663, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 0, 2, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:03.822, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 0, 3, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:04.011, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 0, 4, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:04.2, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 0, 5, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:04.442, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 1, 0, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:04.605, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 1, 1, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:04.947, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 1, 2, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:05.123, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 1, 3, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:05.522, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 1, 4, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:05.863, zfkd_, 100000, all data sizes, 0.012945496871662021, 4, 1, 5, -1, -1, -1, 0.015373374836107413, 0.0051813471502590676, 0.3333333333333333, 65, 193, 1536, 100000, 87, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:07.548, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 0, 0, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:07.996, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 0, 1, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:08.275, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 0, 2, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:08.559, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 0, 3, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:08.855, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 0, 4, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:09.179, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 0, 5, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:09.464, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 1, 0, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:09.825, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 1, 1, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:10.118, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 1, 2, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:10.429, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 1, 3, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:10.767, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 1, 4, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:11.119, zfkd_, 200000, all data sizes, 0.005659999933333326, 0, 1, 5, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:11.446, zfkd_, 200000, all data sizes, 0.005659999933333326, 1, 0, 0, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:11.756, zfkd_, 200000, all data sizes, 0.005659999933333326, 1, 0, 1, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:12.038, zfkd_, 200000, all data sizes, 0.005659999933333326, 1, 0, 2, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:12.334, zfkd_, 200000, all data sizes, 0.005659999933333326, 1, 0, 3, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:12.742, zfkd_, 200000, all data sizes, 0.005659999933333326, 1, 0, 4, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:13.074, zfkd_, 200000, all data sizes, 0.005659999933333326, 1, 0, 5, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:13.348, zfkd_, 200000, all data sizes, 0.005659999933333326, 1, 1, 0, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
2023-11-23 11:29:13.753, zfkd_, 200000, all data sizes, 0.005659999933333326, 1, 1, 1, -1, -1, -1, 0.034183478488243456, 0.01098901098901099, 0.3333333333333333, 29, 91, 6798, 200000, 1132, (0.5)-avg-reidentification-risk, 3-anonymity
